date,lake,sediment,ice_abundance,sediment_abundance
2016-11-02,East Lake Bonney,0.3757907110751719,0.3757907110751719,0.6242092889248281
2016-11-02,West Lake Bonney,0.37078961321234405,0.37078961321234405,0.629210386787656
2016-11-04,East Lake Bonney,0.3806833358419807,0.3806833358419807,0.6193166641580192
2016-11-04,West Lake Bonney,0.36875865937663077,0.36875865937663077,0.6312413406233692
2016-11-06,East Lake Bonney,0.37830554589354337,0.37830554589354337,0.6216944541064566
2016-11-06,West Lake Bonney,0.3640871942208808,0.3640871942208808,0.6359128057791192
2016-11-08,East Lake Bonney,0.3683025614665477,0.3683025614665477,0.6316974385334523
2016-11-08,West Lake Bonney,0.35437194041774994,0.35437194041774994,0.6456280595822501
2016-11-13,East Lake Bonney,0.3677411222779351,0.3677411222779351,0.6322588777220649
2016-11-13,West Lake Bonney,0.34134970360187467,0.34134970360187467,0.6586502963981253
2016-11-15,East Lake Bonney,0.3629294554293803,0.3629294554293803,0.6370705445706197
2016-11-15,West Lake Bonney,0.35019812644826454,0.35019812644826454,0.6498018735517355
2016-12-10,East Lake Bonney,0.3878726782121637,0.3878726782121637,0.6121273217878362
2016-12-10,West Lake Bonney,0.3844018225819245,0.3844018225819245,0.6155981774180754
2016-12-13,East Lake Bonney,0.33350461700151024,0.33350461700151024,0.6664953829984898
2016-12-13,West Lake Bonney,0.3621159353567477,0.3621159353567477,0.6378840646432523
2016-12-15,East Lake Bonney,0.30212612441906883,0.30212612441906883,0.6978738755809312
2016-12-15,West Lake Bonney,0.33899318679950463,0.33899318679950463,0.6610068132004954
2016-12-24,East Lake Bonney,0.39244335788138196,0.39244335788138196,0.607556642118618
2016-12-24,West Lake Bonney,0.3678894631257403,0.3678894631257403,0.6321105368742597
2017-01-02,East Lake Bonney,0.42726227676018813,0.42726227676018813,0.5727377232398119
2017-01-02,West Lake Bonney,0.373670917626393,0.373670917626393,0.626329082373607
2017-01-11,East Lake Bonney,0.4106540875904683,0.4106540875904683,0.5893459124095317
2017-01-11,West Lake Bonney,0.3653379967355872,0.3653379967355872,0.6346620032644128
2017-01-14,East Lake Bonney,0.43213876685553887,0.43213876685553887,0.5678612331444611
2017-01-14,West Lake Bonney,0.35555116593641556,0.35555116593641556,0.6444488340635844
2017-01-18,East Lake Bonney,0.4381307720016022,0.4381307720016022,0.5618692279983978
2017-01-18,West Lake Bonney,0.3612149321552263,0.3612149321552263,0.6387850678447737
2017-01-25,East Lake Bonney,0.407611047131864,0.407611047131864,0.592388952868136
2017-01-25,West Lake Bonney,0.35326961519969924,0.35326961519969924,0.6467303848003008
2017-01-27,East Lake Bonney,0.4074368107663535,0.4074368107663535,0.5925631892336465
2017-01-27,West Lake Bonney,0.35601671871308854,0.35601671871308854,0.6439832812869115
2017-01-30,East Lake Bonney,0.4054336326869248,0.4054336326869248,0.5945663673130752
2017-01-30,West Lake Bonney,0.3537042415132187,0.3537042415132187,0.6462957584867812
2017-11-07,East Lake Bonney,0.6214891402352911,0.6214891402352911,0.3785108597647089
2017-11-07,West Lake Bonney,0.44124006928766474,0.44124006928766474,0.5587599307123352
2017-11-18,East Lake Bonney,0.564786540267923,0.564786540267923,0.43521345973207703
2017-11-18,West Lake Bonney,0.4202006483746396,0.4202006483746396,0.5797993516253603
2017-11-21,East Lake Bonney,0.5606093891020819,0.5606093891020819,0.4393906108979181
2017-11-21,West Lake Bonney,0.4253219800517981,0.4253219800517981,0.5746780199482019
2017-11-25,East Lake Bonney,0.5359423629589155,0.5359423629589155,0.4640576370410845
2017-11-25,West Lake Bonney,0.42642340763007786,0.42642340763007786,0.5735765923699221
2017-11-27,East Lake Bonney,0.5294391207994344,0.5294391207994344,0.47056087920056555
2017-11-27,West Lake Bonney,0.4257240240587112,0.4257240240587112,0.5742759759412888
2017-11-30,East Lake Bonney,0.49122615370213846,0.49122615370213846,0.5087738462978615
2017-11-30,West Lake Bonney,0.3838718167616912,0.3838718167616912,0.6161281832383088
2017-12-02,East Lake Bonney,0.40626097194414545,0.40626097194414545,0.5937390280558545
2017-12-02,West Lake Bonney,0.3896753444471479,0.3896753444471479,0.6103246555528521
2017-12-07,East Lake Bonney,0.39544372642486236,0.39544372642486236,0.6045562735751376
2017-12-07,West Lake Bonney,0.3301993507055736,0.3301993507055736,0.6698006492944264
2017-12-16,East Lake Bonney,0.4460742139196136,0.4460742139196136,0.5539257860803863
2017-12-16,West Lake Bonney,0.39339752328801886,0.39339752328801886,0.6066024767119811
2017-12-23,East Lake Bonney,0.4686953859123921,0.4686953859123921,0.5313046140876079
2017-12-23,West Lake Bonney,0.40702355233484044,0.40702355233484044,0.5929764476651596
2018-01-03,East Lake Bonney,0.5085459747741137,0.5085459747741137,0.4914540252258863
2018-01-03,West Lake Bonney,0.39675098213346177,0.39675098213346177,0.6032490178665382
2018-01-05,East Lake Bonney,0.5666325195850711,0.5666325195850711,0.4333674804149289
