date,lake,sediment
2021-12-06,West Lake Bonney,0.1914823551848532
2021-12-08,East Lake Bonney,0.3014484570920469
2021-12-08,Lake Hoare,0.2693436393141745
2021-12-08,Lake Fryxell,0.3170795705972698
2021-12-08,West Lake Bonney,0.11069451637566084
2021-12-11,East Lake Bonney,0.09591995026414231
2021-12-11,Lake Hoare,0.06196529942681058
2021-12-11,Lake Fryxell,0.285711230982561
2021-12-11,West Lake Bonney,0.03296758159704048
2021-12-18,East Lake Bonney,0.09139637014130138
2021-12-18,Lake Hoare,0.2514256466325599
2021-12-18,Lake Fryxell,0.07180547394731544
2021-12-18,West Lake Bonney,0.050929705608868885
2021-12-20,East Lake Bonney,0.015363767551025354
2021-12-20,Lake Hoare,0.17252185125020394
2021-12-20,Lake Fryxell,0.008792306008544979
2021-12-20,West Lake Bonney,1.273835077881813e-4
2021-12-22,East Lake Bonney,0.03922475669169213
2021-12-22,Lake Hoare,0.194399366015569
2021-12-22,Lake Fryxell,0.008450090787955564
2021-12-22,West Lake Bonney,0
2021-12-24,East Lake Bonney,0.04163840295150291
2021-12-24,Lake Hoare,0.1962136881529289
2021-12-24,Lake Fryxell,0.02144988676936921
2021-12-24,West Lake Bonney,0.01760626197967212
2022-01-05,East Lake Bonney,0.015500505305681145
2022-01-05,Lake Hoare,0.043105533901835046
2022-01-05,Lake Fryxell,4.469041712582102e-5
2022-01-05,West Lake Bonney,0
2022-01-07,East Lake Bonney,0.038596190616808586
2022-01-07,Lake Hoare,0.08258589508477598
2022-01-07,Lake Fryxell,0.0022495035920292138
2022-01-07,West Lake Bonney,0
2022-01-12,East Lake Bonney,0.19863583982107225
2022-01-12,Lake Hoare,0.07808334007298993
2022-01-12,Lake Fryxell,0.005421405240776953
2022-01-12,West Lake Bonney,0.034725349779473565
2022-01-14,East Lake Bonney,0.11945062426348169
2022-01-14,Lake Hoare,0.062327309946703956
2022-01-14,Lake Fryxell,0.0038701997208408973
2022-01-14,West Lake Bonney,5.706810165429479e-4
2022-01-16,East Lake Bonney,0.06988814716140039
2022-01-16,Lake Hoare,0.060113628307299403
2022-01-16,Lake Fryxell,0.0020174666377715733
2022-01-16,West Lake Bonney,0
2022-01-19,East Lake Bonney,0.08072944134008138
2022-01-19,Lake Hoare,0.07974836824228967
2022-01-19,Lake Fryxell,8.292182435980104e-4
2022-01-19,West Lake Bonney,2.3533266037702503e-4
2022-01-25,East Lake Bonney,0.07116735973861066
2022-01-25,Lake Hoare,0.11504692000686224
2022-01-25,Lake Fryxell,0.003196998287457981
2022-01-25,West Lake Bonney,0
2022-01-28,East Lake Bonney,0.05369920729290246
2022-01-28,Lake Hoare,0.11687442312497331
2022-01-28,Lake Fryxell,0.003067303667776276
2022-01-28,West Lake Bonney,0
2022-11-14,East Lake Bonney,0.2739330951566809
2022-11-14,Lake Hoare,0.019797716429457
2022-11-14,Lake Fryxell,0.0010120666050352151
2022-11-14,West Lake Bonney,8.270957565400727e-4
2022-11-16,East Lake Bonney,0.240471584102488
2022-11-16,Lake Hoare,1.0571395978331566e-4
2022-11-16,Lake Fryxell,0
2022-11-16,West Lake Bonney,0
2022-11-18,East Lake Bonney,NA
2022-11-18,Lake Hoare,NA
2022-11-18,Lake Fryxell,0.01838933291262948
2022-11-18,West Lake Bonney,NA
2022-11-19,East Lake Bonney,0.12220074410433886
2022-11-19,Lake Hoare,0.017690298752859168
2022-11-19,Lake Fryxell,0.026295068784384066
2022-11-19,West Lake Bonney,0
2022-11-21,East Lake Bonney,0.05228353816321028
2022-11-21,Lake Hoare,0.0267926602338047
2022-11-21,Lake Fryxell,0.026447337638601288
2022-11-21,West Lake Bonney,0
2022-11-23,East Lake Bonney,0.15525622579676557
2022-11-23,Lake Hoare,0.06157955758681055
2022-11-23,Lake Fryxell,0.052559511516010335
2022-11-23,West Lake Bonney,0
2022-11-28,East Lake Bonney,0.1209862725507265
2022-11-28,Lake Hoare,0.013427104977890804
2022-11-28,Lake Fryxell,0.01949208098143573
2022-11-28,West Lake Bonney,0
2022-12-04,East Lake Bonney,NA
2022-12-04,Lake Hoare,NA
2022-12-04,Lake Fryxell,0.13240726382646237
2022-12-04,West Lake Bonney,NA
2022-12-05,East Lake Bonney,0.00872345700387086
2022-12-05,Lake Hoare,0.040122409691102964
2022-12-05,Lake Fryxell,0.1908350022055676
2022-12-05,West Lake Bonney,0
2022-12-11,East Lake Bonney,0.12935050521045935
2022-12-11,Lake Hoare,0.1462943994672967
2022-12-11,Lake Fryxell,0.023539518364705136
2022-12-11,West Lake Bonney,0
2022-12-16,East Lake Bonney,0.0051714904548862415
2022-12-16,Lake Hoare,0.04088679193053389
2022-12-16,Lake Fryxell,0.0027768028655555193
2022-12-16,West Lake Bonney,0
2022-12-18,East Lake Bonney,0.011140075383591432
2022-12-18,Lake Hoare,0.03803834651218517
2022-12-18,Lake Fryxell,0.005753190760151494
2022-12-18,West Lake Bonney,0
2023-01-01,East Lake Bonney,0.010244190571829721
2023-01-01,Lake Hoare,0.031008522415068223
2023-01-01,Lake Fryxell,0.044133482045581214
2023-01-01,West Lake Bonney,0
2023-01-03,East Lake Bonney,0.049090096090512764
2023-01-03,Lake Hoare,0.04173989285249243
2023-01-03,Lake Fryxell,0.019166833851486417
2023-01-03,West Lake Bonney,0
2023-01-10,East Lake Bonney,0.07824719006363026
2023-01-10,Lake Hoare,0.043374598430236694
2023-01-10,Lake Fryxell,0.014110426863189803
2023-01-10,West Lake Bonney,0
2023-01-15,East Lake Bonney,0.10877517087254102
2023-01-15,Lake Hoare,0.02566862586885699
2023-01-15,Lake Fryxell,0.013917419837089244
2023-01-15,West Lake Bonney,0
2023-01-22,East Lake Bonney,0.05850260079489081
2023-01-22,Lake Hoare,0.029470185185782424
2023-01-22,Lake Fryxell,0.005727784407790744
2023-01-22,West Lake Bonney,9.512227843515622e-6
2023-01-24,East Lake Bonney,0.049063900344772184
2023-01-24,Lake Hoare,0.038515835714060725
2023-01-24,Lake Fryxell,0.007662205253145664
2023-01-24,West Lake Bonney,0
2023-11-01,East Lake Bonney,0.5399669416993856
2023-11-01,Lake Hoare,0.22054846071812811
2023-11-01,Lake Fryxell,0.11214349265523203
