date,lake,sediment
2017-01-30,West Lake Bonney,0.029288831683733644
2017-02-01,East Lake Bonney,0.10911728715488349
2017-02-01,Lake Hoare,0.18773654245934177
2017-02-01,Lake Fryxell,0.02142914511781175
2017-02-01,West Lake Bonney,NA
2017-11-04,East Lake Bonney,NA
2017-11-04,Lake Hoare,NA
2017-11-04,Lake Fryxell,0.08209316265259557
2017-11-04,West Lake Bonney,NA
2017-11-07,East Lake Bonney,0.4001630260705656
2017-11-07,Lake Hoare,0.6526419410464656
2017-11-07,Lake Fryxell,0.18278240124384937
2017-11-07,West Lake Bonney,0.7529602799112963
2017-11-18,East Lake Bonney,0.5246821224780922
2017-11-18,Lake Hoare,0.21317627567261033
2017-11-18,Lake Fryxell,0.1265300639663952
2017-11-18,West Lake Bonney,0.7376106578188513
2017-11-20,East Lake Bonney,NA
2017-11-20,Lake Hoare,NA
2017-11-20,Lake Fryxell,0.12199027842169308
2017-11-20,West Lake Bonney,NA
2017-11-21,East Lake Bonney,0.41720252724882695
2017-11-21,Lake Hoare,0.16761650101255762
2017-11-21,Lake Fryxell,0.13902048126623742
2017-11-21,West Lake Bonney,0.6323433309461167
2017-11-25,East Lake Bonney,0.3676947929183925
2017-11-25,Lake Hoare,0.18264570409824255
2017-11-25,Lake Fryxell,0.17225653711200098
2017-11-25,West Lake Bonney,0.4905685813098075
2017-11-27,East Lake Bonney,0.326445651250557
2017-11-27,Lake Hoare,0.15765388857920326
2017-11-27,Lake Fryxell,0.14988603693335156
2017-11-27,West Lake Bonney,0.4129457908129555
2017-11-30,East Lake Bonney,0.2267524526576937
2017-11-30,Lake Hoare,0.09385892667817448
2017-11-30,Lake Fryxell,0.07426055971558462
2017-11-30,West Lake Bonney,0.26702750468549097
2017-12-02,East Lake Bonney,0.17771540235270628
2017-12-02,Lake Hoare,0.133331603469491
2017-12-02,Lake Fryxell,0.06528195723341
2017-12-02,West Lake Bonney,0.07767068337006501
2017-12-07,East Lake Bonney,0.020035577166360292
2017-12-07,Lake Hoare,0.014679026220540698
2017-12-07,Lake Fryxell,0.0431042423075002
2017-12-07,West Lake Bonney,0.0032832517690287296
2017-12-16,East Lake Bonney,0.273979308742805
2017-12-16,Lake Hoare,0.07105706447709517
2017-12-16,Lake Fryxell,0.0019963253377446645
2017-12-16,West Lake Bonney,0.19986486697323466
2017-12-23,East Lake Bonney,0.2895528183426181
2017-12-23,Lake Hoare,0.07950947213091325
2017-12-23,Lake Fryxell,0.006642562344418678
2017-12-23,West Lake Bonney,0.229894996317656
2018-01-03,East Lake Bonney,0.007887066761188074
2018-01-03,Lake Hoare,0.10619269576699018
2018-01-03,Lake Fryxell,0.024676155689266094
2018-01-03,West Lake Bonney,0.008301520806680278
2018-01-05,East Lake Bonney,0.01615547964711484
2018-01-05,Lake Hoare,0.09434390757280911
2018-01-05,Lake Fryxell,0.021842078554330832
2018-01-05,West Lake Bonney,0.21242662960584568
2018-01-07,East Lake Bonney,NA
2018-01-07,Lake Hoare,NA
2018-01-07,Lake Fryxell,0.025822243341875915
2018-01-07,West Lake Bonney,NA
2018-01-10,East Lake Bonney,0.026224386388270248
2018-01-10,Lake Hoare,0.09187109180415189
2018-01-10,Lake Fryxell,0.018127273378188848
2018-01-10,West Lake Bonney,6.776720913776171e-6
2018-01-12,East Lake Bonney,0.05863110776048043
2018-01-12,Lake Hoare,0.09043734978187545
2018-01-12,Lake Fryxell,0.021873121934467322
2018-01-12,West Lake Bonney,0.006095909186639333
2018-01-14,East Lake Bonney,0.01969347716842032
2018-01-14,Lake Hoare,0.08871725179354226
2018-01-14,Lake Fryxell,0.029318024467876003
2018-01-14,West Lake Bonney,0.00442585201663386
2018-01-19,East Lake Bonney,0.023586228656457025
2018-01-19,Lake Hoare,0.09906173976244699
2018-01-19,Lake Fryxell,0.03674031182968669
2018-01-19,West Lake Bonney,0.009949496298253617
2018-01-26,East Lake Bonney,0.4047105743210581
2018-01-26,Lake Hoare,0.26781363336826175
2018-01-26,Lake Fryxell,0.019231643478271197
2018-01-26,West Lake Bonney,0.4071080460438686
2018-01-30,East Lake Bonney,0.30340733421884436
2018-01-30,Lake Hoare,0.2105942794988564
2018-01-30,Lake Fryxell,0.00804388060797354
2018-01-30,West Lake Bonney,0.3018977386401404
2018-11-05,East Lake Bonney,0.5315384293191191
2018-11-05,Lake Hoare,0.37654697234824935
2018-11-05,Lake Fryxell,0.02593062122524497
2018-11-05,West Lake Bonney,0.6081508993901614
2018-11-07,East Lake Bonney,0.37929145300904976
2018-11-07,Lake Hoare,0.16228204756994336
2018-11-07,Lake Fryxell,0.022389095186485852
2018-11-07,West Lake Bonney,NA
2018-11-08,East Lake Bonney,0.41666629459059135
2018-11-08,Lake Hoare,0.1606361194220916
2018-11-08,Lake Fryxell,0.016395391441842183
2018-11-08,West Lake Bonney,0.3872717989256281
2018-11-12,East Lake Bonney,0.28954890707638853
2018-11-12,Lake Hoare,0.017020721096202403
2018-11-12,Lake Fryxell,0.03151628817963617
2018-11-12,West Lake Bonney,0.2647772252687563
2018-11-17,East Lake Bonney,0.2298333645928159
2018-11-17,Lake Hoare,0.05598889924187275
2018-11-17,Lake Fryxell,0.00846187243090282
2018-11-17,West Lake Bonney,0.18672724534590604
2018-11-19,East Lake Bonney,0.19992822697223125
2018-11-19,Lake Hoare,0.12487653600730951
2018-11-19,Lake Fryxell,0.026622742483364104
2018-11-19,West Lake Bonney,0.1320017598281312
2018-11-23,East Lake Bonney,NA
2018-11-23,Lake Hoare,0.1096054311312038
2018-11-23,Lake Fryxell,0.031078368655225976
2018-11-23,West Lake Bonney,NA
2018-11-24,East Lake Bonney,0.1543039632971851
2018-11-24,Lake Hoare,0.10104707453449205
2018-11-24,Lake Fryxell,0.026614414025746512
2018-11-24,West Lake Bonney,0.11177643437070604
2018-11-26,East Lake Bonney,0.15668920772411618
2018-11-26,Lake Hoare,0.14202011538518247
2018-11-26,Lake Fryxell,0.03319292917493192
2018-11-26,West Lake Bonney,0.08732804215253097
2018-11-28,East Lake Bonney,0.1541640085461922
2018-11-28,Lake Hoare,0.11450969572787424
2018-11-28,Lake Fryxell,0.026321393432062166
2018-11-28,West Lake Bonney,0.04761462229247078
2018-11-30,East Lake Bonney,0.08855548890784026
2018-11-30,Lake Hoare,0.06196404449872016
2018-11-30,Lake Fryxell,0.022000875966163194
2018-11-30,West Lake Bonney,0.014264507516053893
2018-12-05,East Lake Bonney,0.008949016711637846
2018-12-05,Lake Hoare,0.04644397689860602
2018-12-05,Lake Fryxell,0.05205540900052362
2018-12-05,West Lake Bonney,3.888195101446275e-4
2018-12-30,East Lake Bonney,0.007675292451856091
2018-12-30,Lake Hoare,0.09077561400702254
2018-12-30,Lake Fryxell,0.015533500247539276
2018-12-30,West Lake Bonney,7.716910624156716e-5
2019-01-01,East Lake Bonney,0.016943868802495363
2019-01-01,Lake Hoare,0.14242404558342445
2019-01-01,Lake Fryxell,0.07604597248792982
2019-01-01,West Lake Bonney,0.0022425545504747863
2019-01-04,East Lake Bonney,0.017138115226557935
2019-01-04,Lake Hoare,0.1307774820692623
2019-01-04,Lake Fryxell,0.07881297152126603
2019-01-04,West Lake Bonney,0.001035001435286074
2019-01-06,East Lake Bonney,0.016908950986903572
2019-01-06,Lake Hoare,0.1566748847917947
2019-01-06,Lake Fryxell,0.10953497744236844
2019-01-06,West Lake Bonney,0.0011897580048722076
2019-01-10,East Lake Bonney,NA
2019-01-10,Lake Hoare,NA
2019-01-10,Lake Fryxell,0.11270971710888461
2019-01-10,West Lake Bonney,NA
2019-01-11,East Lake Bonney,0.015462563120667901
2019-01-11,Lake Hoare,0.254948404555184
2019-01-11,Lake Fryxell,0.0949067207615728
2019-01-11,West Lake Bonney,0
2019-01-15,East Lake Bonney,0.0322470440538969
2019-01-15,Lake Hoare,0.1496950483107182
2019-01-15,Lake Fryxell,0.07113595220750056
2019-01-15,West Lake Bonney,0.003336664201654201
2019-01-24,East Lake Bonney,0.164469270442985
2019-01-24,Lake Hoare,0.15158616119426208
2019-01-24,Lake Fryxell,0.07215578464950735
2019-01-24,West Lake Bonney,0.13929425177222501
2019-01-26,East Lake Bonney,NA
2019-01-26,Lake Hoare,NA
2019-01-26,Lake Fryxell,0.07985631805884032
2019-01-26,West Lake Bonney,NA
2019-11-06,East Lake Bonney,0.35706962850797225
2019-11-06,Lake Hoare,0.5748204449761493
2019-11-06,Lake Fryxell,0.27391594512311485
2019-11-06,West Lake Bonney,0.40186228683834213
2019-11-08,East Lake Bonney,0.35741440232601984
2019-11-08,Lake Hoare,0.5446129478570646
2019-11-08,Lake Fryxell,0.2594094412849743
2019-11-08,West Lake Bonney,0.39432531612566646
2019-11-10,East Lake Bonney,NA
2019-11-10,Lake Hoare,NA
2019-11-10,Lake Fryxell,0.26390663673309567
2019-11-10,West Lake Bonney,NA
2019-11-11,East Lake Bonney,0.2989864764406832
2019-11-11,Lake Hoare,0.49153968803978365
2019-11-11,Lake Fryxell,0.23055850665821842
2019-11-11,West Lake Bonney,0.35006948718495046
2019-11-15,East Lake Bonney,0.3510814409449953
2019-11-15,Lake Hoare,0.1418578496066548
2019-11-15,Lake Fryxell,0.21917834760247254
2019-11-15,West Lake Bonney,0.4105168858486629
2019-11-17,East Lake Bonney,0.38366293431998877
2019-11-17,Lake Hoare,0.15151020297595008
2019-11-17,Lake Fryxell,0.22645355994760566
2019-11-17,West Lake Bonney,0.48422553396450113
2019-11-24,East Lake Bonney,0.021176112946362822
2019-11-24,Lake Hoare,0.4458804932331969
2019-11-24,Lake Fryxell,0.16791418166523311
2019-11-24,West Lake Bonney,1.8689577743684276e-4
2019-11-26,East Lake Bonney,NA
2019-11-26,Lake Hoare,NA
2019-11-26,Lake Fryxell,0.45739888990928484
2019-11-26,West Lake Bonney,NA
2019-11-27,East Lake Bonney,0.046352361719914595
2019-11-27,Lake Hoare,0.2124706325822183
2019-11-27,Lake Fryxell,0.1341444908656338
2019-11-27,West Lake Bonney,0.00867996321603976
2019-12-03,East Lake Bonney,0.008965560281029648
2019-12-03,Lake Hoare,0.09951402610240806
2019-12-03,Lake Fryxell,0.09393081258145496
2019-12-03,West Lake Bonney,0.0024715167939526094
2019-12-17,East Lake Bonney,0.052111274586495566
2019-12-17,Lake Hoare,0.10409271492702293
2019-12-17,Lake Fryxell,0.007283037400820984
2019-12-17,West Lake Bonney,0.09568841702955871
2019-12-24,East Lake Bonney,0.02286402415818277
2019-12-24,Lake Hoare,0.17396621496484543
2019-12-24,Lake Fryxell,0.04553065443247879
2019-12-24,West Lake Bonney,0.005021411148671075
2019-12-26,East Lake Bonney,0.022939086957450196
2019-12-26,Lake Hoare,0.1962011466046637
2019-12-26,Lake Fryxell,0.05516949709176153
2019-12-26,West Lake Bonney,0.0013464443942251452
2019-12-31,East Lake Bonney,0.011471118370974111
2019-12-31,Lake Hoare,0.3178015851079784
2019-12-31,Lake Fryxell,0.04022213807628167
2019-12-31,West Lake Bonney,0
2020-01-02,East Lake Bonney,0.023245663804558447
2020-01-02,Lake Hoare,0.21085079210896873
2020-01-02,Lake Fryxell,0.025007119695268268
2020-01-02,West Lake Bonney,2.3828951108391687e-4
2020-01-11,East Lake Bonney,0.024752052736665787
2020-01-11,Lake Hoare,0.09868887174518129
2020-01-11,Lake Fryxell,0.0014627471756971785
2020-01-11,West Lake Bonney,0
2020-01-20,East Lake Bonney,0.03215194591543247
2020-01-20,Lake Hoare,0.09175660800807323
2020-01-20,Lake Fryxell,0.005294805873250895
2020-01-20,West Lake Bonney,3.114484114902262e-4
2020-10-30,East Lake Bonney,0.740757160570595
2020-10-30,Lake Hoare,0.4097925991806021
2020-10-30,Lake Fryxell,0.33461395909998365
2020-10-30,West Lake Bonney,0.7678992043511219
2020-11-15,East Lake Bonney,0.6059946804573993
2020-11-15,Lake Hoare,0.37936187734658083
2020-11-15,Lake Fryxell,0.31099666818933797
2020-11-15,West Lake Bonney,0.5950787323455393
2020-11-17,East Lake Bonney,0.6453096397642615
2020-11-17,Lake Hoare,0.37619350858677436
2020-11-17,Lake Fryxell,0.3135841365108984
2020-11-17,West Lake Bonney,0.6393074903635326
2020-11-19,East Lake Bonney,0.5965976751196146
2020-11-19,Lake Hoare,0.37105455536429327
2020-11-19,Lake Fryxell,0.2901183804642232
2020-11-19,West Lake Bonney,0.5903225430662284
2020-11-24,East Lake Bonney,0.5197761734798901
2020-11-24,Lake Hoare,0.36776813592461594
2020-11-24,Lake Fryxell,0.2765213193396681
2020-11-24,West Lake Bonney,0.42428042423212425
2020-11-26,East Lake Bonney,0.4516283154842566
2020-11-26,Lake Hoare,0.361321511053145
2020-11-26,Lake Fryxell,0.25633108671732224
2020-11-26,West Lake Bonney,0.3067216162918482
2020-11-28,East Lake Bonney,NA
2020-11-28,Lake Hoare,NA
2020-11-28,Lake Fryxell,0.22750571708676323
2020-11-28,West Lake Bonney,NA
2020-11-29,East Lake Bonney,0.329182338065836
2020-11-29,Lake Hoare,0.35711425940461466
2020-11-29,Lake Fryxell,0.2226345767983627
2020-11-29,West Lake Bonney,0.14904596534238157
2020-12-01,East Lake Bonney,0.16051321090132942
2020-12-01,Lake Hoare,0.3005928002545092
2020-12-01,Lake Fryxell,0.21501070768203415
2020-12-01,West Lake Bonney,0.025167947251666746
2020-12-03,East Lake Bonney,0.2058809133278553
2020-12-03,Lake Hoare,0.232958056068591
2020-12-03,Lake Fryxell,0.2084354887454996
2020-12-03,West Lake Bonney,0.05931592799882555
2020-12-08,East Lake Bonney,0.02336316124483
2020-12-08,Lake Hoare,0.16060781006818403
2020-12-08,Lake Fryxell,0.20077108143126532
2020-12-08,West Lake Bonney,0.005454709755713445
2020-12-10,East Lake Bonney,0.020264682210144606
2020-12-10,Lake Hoare,0.2550044982188779
2020-12-10,Lake Fryxell,0.22406513342735707
2020-12-10,West Lake Bonney,0.0150400611653989
2020-12-14,East Lake Bonney,NA
2020-12-14,Lake Hoare,NA
2020-12-14,Lake Fryxell,0
2020-12-14,West Lake Bonney,NA
2020-12-15,East Lake Bonney,0.022089067491816217
2020-12-15,Lake Hoare,0.5489992722338483
2020-12-15,Lake Fryxell,0.13142569509554472
2020-12-15,West Lake Bonney,0.0058900218776380174
2020-12-21,East Lake Bonney,0.005625844900143575
2020-12-21,Lake Hoare,0.38052057436767134
2020-12-21,Lake Fryxell,0.007059049748848024
2020-12-21,West Lake Bonney,0
2020-12-24,East Lake Bonney,0.002857107756607893
2020-12-24,Lake Hoare,0.36726266348652253
2020-12-24,Lake Fryxell,0.001844644080626575
2020-12-24,West Lake Bonney,0
2020-12-26,East Lake Bonney,2.287189680169042e-4
2020-12-26,Lake Hoare,0.30247899626490193
2020-12-26,Lake Fryxell,2.84307675043246e-4
2020-12-26,West Lake Bonney,0
2020-12-30,East Lake Bonney,NA
2020-12-30,Lake Hoare,NA
2020-12-30,Lake Fryxell,2.4303642769013653e-4
2020-12-30,West Lake Bonney,NA
2021-01-06,East Lake Bonney,9.015703348519135e-4
2021-01-06,Lake Hoare,0.2984566599468862
2021-01-06,Lake Fryxell,0
2021-01-06,West Lake Bonney,0
2021-01-13,East Lake Bonney,0
2021-01-13,Lake Hoare,0.1843227902046967
2021-01-13,Lake Fryxell,0
2021-01-13,West Lake Bonney,0
2021-01-15,East Lake Bonney,NA
2021-01-15,Lake Hoare,NA
2021-01-15,Lake Fryxell,4.642239873546608e-4
2021-01-15,West Lake Bonney,NA
2021-01-16,East Lake Bonney,7.036379345847573e-4
2021-01-16,Lake Hoare,0.24883447718271642
2021-01-16,Lake Fryxell,0
2021-01-16,West Lake Bonney,0
2021-01-18,East Lake Bonney,0.008215860989901852
2021-01-18,Lake Hoare,0.4765658765133066
2021-01-18,Lake Fryxell,0
2021-01-18,West Lake Bonney,0
2021-01-22,East Lake Bonney,5.384707885751777e-5
2021-01-22,Lake Hoare,0.28324038164227155
2021-01-22,Lake Fryxell,1.5037622409760706e-4
2021-01-22,West Lake Bonney,0
2021-02-01,East Lake Bonney,0.0010678734783181288
2021-02-01,Lake Hoare,0.26250941534170885
2021-02-01,Lake Fryxell,0
2021-02-01,West Lake Bonney,0
2021-10-31,East Lake Bonney,0.9187440092653096
2021-10-31,Lake Hoare,0.7001332299078412
2021-10-31,Lake Fryxell,0.416652740609901
2021-10-31,West Lake Bonney,0.8844457784628034
2021-11-04,East Lake Bonney,0.9533674077677096
2021-11-04,Lake Hoare,0.7490038245264293
2021-11-04,Lake Fryxell,0.44799634484463297
2021-11-04,West Lake Bonney,0.9311714041576259
2021-11-09,East Lake Bonney,0.8881461086060723
2021-11-09,Lake Hoare,0.5194218799120635
2021-11-09,Lake Fryxell,0.4782267694981598
2021-11-09,West Lake Bonney,0.7956534328957967
2021-11-11,East Lake Bonney,0.9450428215068153
2021-11-11,Lake Hoare,0.7357465455182214
2021-11-11,Lake Fryxell,0.482849667917356
2021-11-11,West Lake Bonney,0.8920289614094201
2021-11-15,East Lake Bonney,NA
2021-11-15,Lake Hoare,NA
2021-11-15,Lake Fryxell,0.43160242336724036
2021-11-15,West Lake Bonney,NA
2021-11-20,East Lake Bonney,0.9696662687497428
2021-11-20,Lake Hoare,0.8138052616606742
2021-11-20,Lake Fryxell,0.867151973777078
2021-11-20,West Lake Bonney,0.909676117300755
2021-12-01,East Lake Bonney,NA
2021-12-01,Lake Hoare,NA
2021-12-01,Lake Fryxell,0.2912985834409371
2021-12-01,West Lake Bonney,NA
2021-12-02,East Lake Bonney,0.6532372617492116
2021-12-02,Lake Hoare,0.4917915380011983
2021-12-02,Lake Fryxell,0.32732226492594874
2021-12-02,West Lake Bonney,0.45351230172864404
2021-12-04,East Lake Bonney,0.8000250817770502
2021-12-04,Lake Hoare,0.6966096224043248
2021-12-04,Lake Fryxell,0.4862766037653892
2021-12-04,West Lake Bonney,0.6597478808728929
2021-12-06,East Lake Bonney,0.5251921327319424
2021-12-06,Lake Hoare,0.47528250941999967
2021-12-06,Lake Fryxell,0.43961923157267335
2021-12-06,West Lake Bonney,0.24315219679787514
2021-12-08,East Lake Bonney,0.38158032666189384
2021-12-08,Lake Hoare,0.34420912399070436
2021-12-08,Lake Fryxell,0.4052135087608502
2021-12-08,West Lake Bonney,0.14056446536631265
2021-12-11,East Lake Bonney,0.12141765888949084
2021-12-11,Lake Hoare,0.07918888085381534
2021-12-11,Lake Fryxell,0.365126172915867
2021-12-11,West Lake Bonney,0.041863595642739955
2021-12-18,East Lake Bonney,0.1156916076552483
2021-12-18,Lake Hoare,0.32131073071620764
2021-12-18,Lake Fryxell,0.09176418394816532
2021-12-18,West Lake Bonney,0.06467264211068953
2021-12-20,East Lake Bonney,0.019447806935416426
2021-12-20,Lake Hoare,0.22047520922024944
2021-12-20,Lake Fryxell,0.011236173748464922
2021-12-20,West Lake Bonney,1.6175682955930993e-4
2021-12-22,East Lake Bonney,0.049651590632185126
2021-12-22,Lake Hoare,0.2484336950712403
2021-12-22,Lake Fryxell,0.010798838094155782
2021-12-22,West Lake Bonney,0
2021-12-24,East Lake Bonney,0.05270683911923347
2021-12-24,Lake Hoare,0.2507523169106427
2021-12-24,Lake Fryxell,0.027411995887552835
2021-12-24,West Lake Bonney,0.022357158086783038
2022-01-05,East Lake Bonney,0.01962089281765299
2022-01-05,Lake Hoare,0.055086944433056055
2022-01-05,Lake Fryxell,5.711235598477927e-5
2022-01-05,West Lake Bonney,0
2022-01-07,East Lake Bonney,0.04885593772769843
2022-01-07,Lake Hoare,0.10554107999832507
2022-01-07,Lake Fryxell,0.002874764959278484
2022-01-07,West Lake Bonney,0
2022-01-12,East Lake Bonney,0.2514377720597309
2022-01-12,Lake Hoare,0.09978701595315205
2022-01-12,Lake Fryxell,0.006928313408495931
2022-01-12,West Lake Bonney,0.044095682423502314
2022-01-14,East Lake Bonney,0.15120332199835795
2022-01-14,Lake Hoare,0.07965151418159631
2022-01-14,Lake Fryxell,0.004945942182373444
2022-01-14,West Lake Bonney,7.246743042566046e-4
2022-01-16,East Lake Bonney,0.08846600899631603
2022-01-16,Lake Hoare,0.07682252822847782
2022-01-16,Lake Fryxell,0.0025782321273059385
2022-01-16,West Lake Bonney,0
2022-01-19,East Lake Bonney,0.10218916630269882
2022-01-19,Lake Hoare,0.10191484772432398
2022-01-19,Lake Fryxell,0.0010597038392055717
2022-01-19,West Lake Bonney,2.988351280264851e-4
2022-01-25,East Lake Bonney,0.09008526562167758
2022-01-25,Lake Hoare,0.14702481830820127
2022-01-25,Lake Fryxell,0.004085620766251495
2022-01-25,West Lake Bonney,0
2022-01-28,East Lake Bonney,0.06797367991240459
2022-01-28,Lake Hoare,0.14936028515143535
2022-01-28,Lake Fryxell,0.003919876859939748
2022-01-28,West Lake Bonney,0
2022-11-14,East Lake Bonney,0.3467507541119449
2022-11-14,Lake Hoare,0.025300596240534153
2022-11-14,Lake Fryxell,0.0012933758495902513
2022-11-14,West Lake Bonney,0.001050280331611016
2022-11-16,East Lake Bonney,0.3043944098399996
2022-11-16,Lake Hoare,1.3509771481190542e-4
2022-11-16,Lake Fryxell,0
2022-11-16,West Lake Bonney,0
2022-11-18,East Lake Bonney,NA
2022-11-18,Lake Hoare,NA
2022-11-18,Lake Fryxell,0.023500744983546113
2022-11-18,West Lake Bonney,NA
2022-11-19,East Lake Bonney,0.15468448594468823
2022-11-19,Lake Hoare,0.022607410584480396
2022-11-19,Lake Fryxell,0.03360392183674033
2022-11-19,West Lake Bonney,0
2022-11-21,East Lake Bonney,0.06618169386214554
2022-11-21,Lake Hoare,0.03423982119748515
2022-11-21,Lake Fryxell,0.033798514414608495
2022-11-21,West Lake Bonney,0
2022-11-23,East Lake Bonney,0.1965268677685026
2022-11-23,Lake Hoare,0.07869591986180642
2022-11-23,Lake Fryxell,0.06716870512061657
2022-11-23,West Lake Bonney,0
2022-11-28,East Lake Bonney,0.1531471805275751
2022-11-28,Lake Hoare,0.017159239566142126
2022-11-28,Lake Fryxell,0.024910007638496177
2022-11-28,West Lake Bonney,0
2022-12-04,East Lake Bonney,NA
2022-12-04,Lake Hoare,NA
2022-12-04,Lake Fryxell,0.16921056072608479
2022-12-04,West Lake Bonney,NA
2022-12-05,East Lake Bonney,0.011042350695707314
2022-12-05,Lake Hoare,0.05127464486652209
2022-12-05,Lake Fryxell,0.24387859731741243
2022-12-05,West Lake Bonney,0
2022-12-11,East Lake Bonney,0.16373481708300783
2022-12-11,Lake Hoare,0.18695769849079835
2022-12-11,Lake Fryxell,0.030082451637322753
2022-12-11,West Lake Bonney,0
2022-12-16,East Lake Bonney,0.0065461904647962765
2022-12-16,Lake Hoare,0.05225149124752588
2022-12-16,Lake Fryxell,0.0035486298486190303
2022-12-16,West Lake Bonney,0
2022-12-18,East Lake Bonney,0.014101361270448642
2022-12-18,Lake Hoare,0.04861130549854486
2022-12-18,Lake Fryxell,0.007352320444625904
2022-12-18,West Lake Bonney,0
2023-01-01,East Lake Bonney,0.012967329886374508
2023-01-01,Lake Hoare,0.039627504800661635
2023-01-01,Lake Fryxell,0.05640061592217119
2023-01-01,West Lake Bonney,0
2023-01-03,East Lake Bonney,0.062139361917409666
2023-01-03,Lake Hoare,0.05334171637937538
2023-01-03,Lake Fryxell,0.024494356352154953
2023-01-03,West Lake Bonney,0
2023-01-10,East Lake Bonney,0.09904707631811474
2023-01-10,Lake Hoare,0.05543079651222662
2023-01-10,Lake Fryxell,0.01803249437270886
2023-01-10,West Lake Bonney,0
2023-01-15,East Lake Bonney,0.13769008932641782
2023-01-15,Lake Hoare,0.0328033556731234
2023-01-15,Lake Fryxell,0.017785839945378
2023-01-15,West Lake Bonney,0
2023-01-22,East Lake Bonney,0.0740539246845017
2023-01-22,Lake Hoare,0.03766157857882796
2023-01-22,Lake Fryxell,0.007319852281009086
2023-01-22,West Lake Bonney,1.207901915329509e-5
2023-01-24,East Lake Bonney,0.06210620274657972
2023-01-24,Lake Hoare,0.04922151548066596
2023-01-24,Lake Fryxell,0.009791955610200336
2023-01-24,West Lake Bonney,0
2023-11-01,East Lake Bonney,0.6835024590515039
2023-11-01,Lake Hoare,0.2818510682487098
2023-11-01,Lake Fryxell,0.14331436734903347
2023-11-01,West Lake Bonney,0.39137921862680264
