date,lake,sediment,ice_abundance,sediment_abundance,approx_albedo
2017-12-16,West Lake Bonney,0.6247530156779668,0.6247530156779668,0.3752469843220332,0.593271677319492
2017-12-23,East Lake Bonney,0.6504933529023919,0.6504933529023919,0.34950664709760815,0.6118562007955268
2017-12-23,West Lake Bonney,0.6483690208541948,0.6483690208541948,0.3516309791458052,0.6103224330567286
2018-01-03,East Lake Bonney,0.7168770326319512,0.7168770326319512,0.28312296736804876,0.6597852175602688
2018-01-03,West Lake Bonney,0.6371015296897756,0.6371015296897756,0.3628984703102244,0.602187304436018
2018-01-05,East Lake Bonney,0.7828098174544261,0.7828098174544261,0.21719018254557387,0.7073886882020957
2018-01-05,West Lake Bonney,0.6442084925253969,0.6442084925253969,0.3557915074746031,0.6073185316033365
2018-01-10,East Lake Bonney,0.5835658433727408,0.5835658433727408,0.41643415662725924,0.5635345389151187
2018-01-10,West Lake Bonney,0.6398556567623198,0.6398556567623198,0.3601443432376802,0.6041757841823949
2018-01-12,East Lake Bonney,0.6487380758355834,0.6487380758355834,0.3512619241644166,0.6105888907532913
2018-01-12,West Lake Bonney,0.6374059054411741,0.6374059054411741,0.36259409455882585,0.6024070637285277
2018-01-14,East Lake Bonney,0.6967562970716533,0.6967562970716533,0.3032437029283467,0.6452580464857337
2018-01-14,West Lake Bonney,0.6322156031969385,0.6322156031969385,0.3677843968030615,0.5986596655081895
2018-01-19,East Lake Bonney,0.6895738284661436,0.6895738284661436,0.31042617153385643,0.6400723041525556
2018-01-19,West Lake Bonney,0.6296974050392257,0.6296974050392257,0.37030259496077433,0.5968415264383209
2018-01-26,East Lake Bonney,0.6965842591589558,0.6965842591589558,0.30341574084104417,0.6451338351127661
2018-01-26,West Lake Bonney,0.6265051227839848,0.6265051227839848,0.37349487721601515,0.5945366986500371
2018-01-30,East Lake Bonney,0.6913361561400844,0.6913361561400844,0.30866384385991563,0.6413447047331409
2018-01-30,West Lake Bonney,0.6191071175391312,0.6191071175391312,0.38089288246086883,0.5891953388632527
2018-11-05,East Lake Bonney,0.7008244162972038,0.7008244162972038,0.2991755837027962,0.6481952285665812
2018-11-05,West Lake Bonney,0.6066701554067091,0.6066701554067091,0.3933298445932909,0.580215852203644
2018-11-08,East Lake Bonney,0.6747210037331453,0.6747210037331453,0.32527899626685475,0.6293485646953308
2018-11-08,West Lake Bonney,0.5928799389240305,0.5928799389240305,0.40712006107596954,0.5702593159031499
2018-11-12,East Lake Bonney,0.6206627750593362,0.6206627750593362,0.3793372249406638,0.5903185235928408
2018-11-12,West Lake Bonney,0.5656510683901361,0.5656510683901361,0.4343489316098639,0.5506000713776782
2018-11-17,East Lake Bonney,0.6234892785501974,0.6234892785501974,0.3765107214498026,0.5923592591132425
2018-11-17,West Lake Bonney,0.5767402141538969,0.5767402141538969,0.42325978584610313,0.5586064346191135
2018-11-19,East Lake Bonney,0.6112704118326608,0.6112704118326608,0.38872958816733916,0.5835372373431811
2018-11-19,West Lake Bonney,0.5702204803363399,0.5702204803363399,0.4297795196636601,0.5538991868028373
2018-11-24,East Lake Bonney,0.606692831221904,0.606692831221904,0.393307168778096,0.5802322241422146
2018-11-24,West Lake Bonney,0.591276011583725,0.591276011583725,0.408723988416275,0.5691012803634494
2018-11-26,East Lake Bonney,0.5392630642669847,0.5392630642669847,0.46073693573301533,0.5315479324007629
2018-11-26,West Lake Bonney,0.5572991898858706,0.5572991898858706,0.44270081011412943,0.5445700150975985
2018-11-28,East Lake Bonney,0.5226059939948285,0.5226059939948285,0.47739400600517146,0.5195215276642662
2018-11-28,West Lake Bonney,0.5667645882473283,0.5667645882473283,0.43323541175267166,0.5514040327145711
2018-11-30,East Lake Bonney,0.5364807352199561,0.5364807352199561,0.4635192647800439,0.5295390908288082
2018-11-30,West Lake Bonney,0.5764115746602352,0.5764115746602352,0.4235884253397648,0.5583691569046898
2018-12-05,East Lake Bonney,0.5733395404344662,0.5733395404344662,0.4266604595655338,0.5561511481936846
2018-12-05,West Lake Bonney,0.5908006458734518,0.5908006458734518,0.4091993541265482,0.5687580663206322
2018-12-30,East Lake Bonney,0.6729568634198128,0.6729568634198128,0.32704313658018724,0.6280748553891048
2018-12-30,West Lake Bonney,0.6176587319419903,0.6176587319419903,0.3823412680580097,0.588149604462117
2019-01-01,East Lake Bonney,0.6733761911857716,0.6733761911857716,0.32662380881422837,0.6283776100361271
2019-01-01,West Lake Bonney,0.610733062409156,0.610733062409156,0.38926693759084396,0.5831492710594106
2019-01-04,East Lake Bonney,0.6333824399951354,0.6333824399951354,0.36661756000486456,0.5995021216764878
2019-01-04,West Lake Bonney,0.6174500277165867,0.6174500277165867,0.38254997228341325,0.5879989200113755
2019-01-06,East Lake Bonney,0.6576256445625012,0.6576256445625012,0.34237435543749883,0.6170057153741257
2019-01-06,West Lake Bonney,0.6125373428072065,0.6125373428072065,0.3874626571927935,0.5844519615068031
2019-01-11,East Lake Bonney,0.5056211661445913,0.5056211661445913,0.4943788338554087,0.5072584819563949
2019-01-11,West Lake Bonney,0.6154412561801789,0.6154412561801789,0.38455874381982114,0.5865485869620891
2019-01-15,East Lake Bonney,0.6636306205904372,0.6636306205904372,0.3363693794095628,0.6213413080662956
2019-01-15,West Lake Bonney,0.616757699756075,0.616757699756075,0.383242300243925,0.5874990592238861
2019-01-24,East Lake Bonney,0.6703238379935459,0.6703238379935459,0.3296761620064541,0.6261738110313402
2019-01-24,West Lake Bonney,0.6076559509121559,0.6076559509121559,0.39234404908784415,0.5809275965585765
2019-11-06,East Lake Bonney,0.6263729028607363,0.6263729028607363,0.3736270971392637,0.5944412358654516
2019-11-06,West Lake Bonney,0.58268310037229,0.58268310037229,0.41731689962771,0.5628971984687934
2019-11-08,East Lake Bonney,0.6270471454894271,0.6270471454894271,0.3729528545105729,0.5949280390433663
2019-11-08,West Lake Bonney,0.5802666134764459,0.5802666134764459,0.4197333865235541,0.561152494929994
2019-11-11,East Lake Bonney,0.6346098740009006,0.6346098740009006,0.36539012599909937,0.6003883290286502
2019-11-11,West Lake Bonney,0.5788087051080466,0.5788087051080466,0.4211912948919534,0.5600998850880097
2019-11-15,East Lake Bonney,0.6312578987944262,0.6312578987944262,0.3687421012055738,0.5979682029295756
2019-11-15,West Lake Bonney,0.5683256512762355,0.5683256512762355,0.43167434872376453,0.552531120221442
2019-11-17,East Lake Bonney,0.7061713550601942,0.7061713550601942,0.29382864493980576,0.6520557183534602
2019-11-17,West Lake Bonney,0.5542808673696664,0.5542808673696664,0.4457191326303336,0.5423907862408992
2019-11-24,East Lake Bonney,0.5629444872778283,0.5629444872778283,0.4370555127221717,0.5486459198145921
2019-11-24,West Lake Bonney,0.5723481685517636,0.5723481685517636,0.4276518314482364,0.5554353776943732
2019-11-27,East Lake Bonney,0.5809318439121948,0.5809318439121948,0.41906815608780523,0.5616327913046046
2019-11-27,West Lake Bonney,0.5881452361903293,0.5881452361903293,0.4118547638096707,0.5668408605294177
2019-12-03,East Lake Bonney,0.6265374165712169,0.6265374165712169,0.37346258342878313,0.5945600147644186
2019-12-03,West Lake Bonney,0.5878947754279902,0.5878947754279902,0.4121052245720098,0.5666600278590088
2019-12-17,East Lake Bonney,0.7248300612523819,0.7248300612523819,0.2751699387476181,0.6655273042242197
2019-12-17,West Lake Bonney,0.6313351192051372,0.6313351192051372,0.3686648807948628,0.598023956066109
2019-12-24,East Lake Bonney,0.7001181356469635,0.7001181356469635,0.29988186435303654,0.6476852939371076
2019-12-24,West Lake Bonney,0.6310705091031555,0.6310705091031555,0.36892949089684446,0.5978329075724782
2019-12-26,East Lake Bonney,0.6831283999310427,0.6831283999310427,0.3168716000689573,0.6354187047502128
2019-12-26,West Lake Bonney,0.6263054805189929,0.6263054805189929,0.37369451948100707,0.5943925569347128
2019-12-31,East Lake Bonney,0.680312922044284,0.680312922044284,0.31968707795571605,0.633385929715973
2019-12-31,West Lake Bonney,0.6263284174135572,0.6263284174135572,0.37367158258644284,0.5944091173725883
2020-01-02,East Lake Bonney,0.6817940097238983,0.6817940097238983,0.31820599027610175,0.6344552750206545
2020-01-02,West Lake Bonney,0.6274703743403642,0.6274703743403642,0.37252962565963577,0.595233610273743
2020-01-11,East Lake Bonney,0.6358244671984905,0.6358244671984905,0.3641755328015095,0.6012652653173101
2020-01-11,West Lake Bonney,0.6271932133131456,0.6271932133131456,0.3728067866868544,0.5950335000120911
2020-01-20,East Lake Bonney,0.6433262702641767,0.6433262702641767,0.35667372973582334,0.6066815671307355
2020-01-20,West Lake Bonney,0.6220946755136574,0.6220946755136574,0.3779053244863426,0.5913523557208606
2020-10-30,East Lake Bonney,0.757468591234088,0.757468591234088,0.24253140876591195,0.6890923228710115
2020-10-30,West Lake Bonney,0.6590694634117351,0.6590694634117351,0.3409305365882649,0.6180481525832727
2020-11-15,East Lake Bonney,0.7110632307354567,0.7110632307354567,0.28893676926454326,0.6555876525909997
2020-11-15,West Lake Bonney,0.634296647792472,0.634296647792472,0.36570335220752803,0.6001621797061647
2020-11-17,East Lake Bonney,0.7115803263887439,0.7115803263887439,0.2884196736112561,0.6559609956526731
2020-11-17,West Lake Bonney,0.6521427982411894,0.6521427982411894,0.34785720175881063,0.6130471003301388
2020-11-19,East Lake Bonney,0.7036300099165903,0.7036300099165903,0.2963699900834097,0.6502208671597782
2020-11-19,West Lake Bonney,0.6452826808279793,0.6452826808279793,0.35471731917202065,0.6080940955578011
2020-11-24,East Lake Bonney,0.5647397017538272,0.5647397017538272,0.43526029824617285,0.5499420646662632
2020-11-24,West Lake Bonney,0.6020006548845565,0.6020006548845565,0.39799934511544355,0.5768444728266497
2020-11-26,East Lake Bonney,0.5175203611841883,0.5175203611841883,0.4824796388158117,0.5158497007749839
2020-11-26,West Lake Bonney,0.591244087354403,0.591244087354403,0.40875591264559696,0.569078231069879
2020-11-29,East Lake Bonney,0.5309469303184516,0.5309469303184516,0.46905306968154836,0.5255436836899221
2020-11-29,West Lake Bonney,0.6012276808572852,0.6012276808572852,0.3987723191427148,0.57628638557896
2020-12-01,East Lake Bonney,0.5314339712213119,0.5314339712213119,0.46856602877868814,0.5258953272217872
2020-12-01,West Lake Bonney,0.5817292599072587,0.5817292599072587,0.41827074009274134,0.5622085256530407
2020-12-03,East Lake Bonney,0.5776267113516654,0.5776267113516654,0.42237328864833457,0.5592464855959024
2020-12-03,West Lake Bonney,0.5925301366968978,0.5925301366968978,0.4074698633031022,0.5700067586951603
2020-12-08,East Lake Bonney,0.7219375909280094,0.7219375909280094,0.27806240907199065,0.6634389406500227
2020-12-08,West Lake Bonney,0.6372386668919202,0.6372386668919202,0.3627613331080798,0.6022863174959664
2020-12-10,East Lake Bonney,0.7370327671922563,0.7370327671922563,0.2629672328077437,0.674337657912809
2020-12-10,West Lake Bonney,0.6411112679361662,0.6411112679361662,0.35888873206383376,0.605082335449912
2020-12-15,East Lake Bonney,0.7184031160133157,0.7184031160133157,0.28159688398668425,0.6608870497616139
2020-12-15,West Lake Bonney,0.6409980887007225,0.6409980887007225,0.3590019112992775,0.6050006200419216
2020-12-21,East Lake Bonney,0.7259197626724702,0.7259197626724702,0.27408023732752984,0.6663140686495235
2020-12-21,West Lake Bonney,0.609028038523338,0.609028038523338,0.390971961476662,0.5819182438138499
2020-12-24,East Lake Bonney,0.6995819305786729,0.6995819305786729,0.3004180694213271,0.6472981538778018
2020-12-24,West Lake Bonney,0.6211945499077545,0.6211945499077545,0.37880545009224553,0.5907024650333987
2021-01-13,East Lake Bonney,0.7346072036523973,0.7346072036523973,0.2653927963476027,0.6725864010370308
2021-01-13,West Lake Bonney,0.6371143268180811,0.6371143268180811,0.3628856731819189,0.6021965439626545
2021-01-16,East Lake Bonney,0.5863524711317328,0.5863524711317328,0.41364752886826717,0.5655464841571111
2021-01-16,West Lake Bonney,0.6277933045169246,0.6277933045169246,0.3722066954830754,0.5954667658612196
2021-01-18,East Lake Bonney,0.7130512509242785,0.7130512509242785,0.28694874907572154,0.657023003167329
2021-01-18,West Lake Bonney,0.6215609652026378,0.6215609652026378,0.3784390347973622,0.5909670168763045
2021-01-22,East Lake Bonney,0.7199077695151364,0.7199077695151364,0.28009223048486365,0.6619734095899285
2021-01-22,West Lake Bonney,0.617516130519827,0.617516130519827,0.382483869480173,0.5880466462353151
2021-02-01,East Lake Bonney,0.6654399666666789,0.6654399666666789,0.33456003333332107,0.6226476559333421
2021-02-01,West Lake Bonney,0.6214873518880869,0.6214873518880869,0.3785126481119131,0.5909138680631987
2021-10-31,East Lake Bonney,0.544151389900018,0.544151389900018,0.455848610099982,0.5350773035078129
2021-10-31,West Lake Bonney,0.5747074701875511,0.5747074701875511,0.4252925298124489,0.5571387934754118
2021-11-04,East Lake Bonney,0.5216477887189499,0.5216477887189499,0.4783522112810501,0.5188297034550817
2021-11-04,West Lake Bonney,0.570588187097344,0.570588187097344,0.42941181290265595,0.5541646710842824
2021-11-09,East Lake Bonney,0.4998419207570845,0.4998419207570845,0.5001580792429154,0.5030858667866149
2021-11-09,West Lake Bonney,0.5725256691231576,0.5725256691231576,0.4274743308768424,0.5555635331069197
2021-11-11,East Lake Bonney,0.4904005533343132,0.4904005533343132,0.5095994466656868,0.49626919950737414
2021-11-11,West Lake Bonney,0.5740554319625144,0.5740554319625144,0.4259445680374856,0.5566680218769353
2021-11-20,East Lake Bonney,0.47979009912339593,0.47979009912339593,0.5202099008766041,0.4886084515670918
2021-11-20,West Lake Bonney,0.5853409902401909,0.5853409902401909,0.41465900975980907,0.5648161949534178
2021-12-02,East Lake Bonney,0.4848559121977263,0.4848559121977263,0.5151440878022737,0.49226596860675836
2021-12-02,West Lake Bonney,0.622547622617039,0.622547622617039,0.377452377382961,0.5916793835295021
2021-12-04,East Lake Bonney,0.5944729437585345,0.5944729437585345,0.40552705624146546,0.5714094653936619
2021-12-04,West Lake Bonney,0.5902872171207001,0.5902872171207001,0.4097127828792999,0.5683873707611454
2021-12-06,East Lake Bonney,0.5033298517084933,0.5033298517084933,0.4966701482915067,0.5056041529335322
2021-12-06,West Lake Bonney,0.6200508962584135,0.6200508962584135,0.3799491037415865,0.5898767470985745
2021-12-08,East Lake Bonney,0.5598091478063525,0.5598091478063525,0.4401908521936475,0.5463822047161865
2021-12-08,West Lake Bonney,0.6222522275912081,0.6222522275912081,0.37774777240879187,0.5914661083208522
2021-12-11,East Lake Bonney,0.6514810437680713,0.6514810437680713,0.34851895623192874,0.6125693136005474
2021-12-11,West Lake Bonney,0.6375376800164578,0.6375376800164578,0.36246231998354217,0.6025022049718824
2021-12-18,East Lake Bonney,0.668140499259566,0.668140499259566,0.331859500740434,0.6245974404654067
2021-12-18,West Lake Bonney,0.6340796345077684,0.6340796345077684,0.3659203654922316,0.6000054961146087
2021-12-20,East Lake Bonney,0.5736428638920569,0.5736428638920569,0.4263571361079431,0.5563701477300651
2021-12-20,West Lake Bonney,0.6097128842363138,0.6097128842363138,0.39028711576368624,0.5824127024186185
2021-12-22,East Lake Bonney,0.5916199741061675,0.5916199741061675,0.4083800258938325,0.5693496213046529
2021-12-22,West Lake Bonney,0.6185269919385036,0.6185269919385036,0.3814730080614964,0.5887764881795996
2021-12-24,East Lake Bonney,0.7139429794358557,0.7139429794358557,0.2860570205641443,0.6576668311526878
2021-12-24,West Lake Bonney,0.6170669058531671,0.6170669058531671,0.38293309414683285,0.5877223060259866
2022-01-05,East Lake Bonney,0.4051521481777418,0.4051521481777418,0.5948478518222582,0.4347198509843296
2022-01-05,West Lake Bonney,0.6128236855862655,0.6128236855862655,0.38717631441373446,0.5846587009932838
2022-01-07,East Lake Bonney,0.47897415677341426,0.47897415677341426,0.5210258432265857,0.4880193411904051
2022-01-07,West Lake Bonney,0.6004410100043214,0.6004410100043214,0.3995589899956786,0.57571840922312
2022-01-12,East Lake Bonney,0.5203344742913325,0.5203344742913325,0.4796655257086675,0.517881490438342
2022-01-12,West Lake Bonney,0.6067753058577383,0.6067753058577383,0.3932246941422617,0.580291770829287
2022-01-14,East Lake Bonney,0.5238442775778666,0.5238442775778666,0.47615572242213344,0.5204155684112196
2022-01-14,West Lake Bonney,0.6116865952942208,0.6116865952942208,0.38831340470577924,0.5838377218024273
2022-01-16,East Lake Bonney,0.5512290061127216,0.5512290061127216,0.44877099388727837,0.540187342413385
2022-01-16,West Lake Bonney,0.6148397424827008,0.6148397424827008,0.3851602575172992,0.5861142940725099
2022-01-19,East Lake Bonney,0.5523831683371001,0.5523831683371001,0.4476168316628999,0.5410206475393863
2022-01-19,West Lake Bonney,0.6013333883717098,0.6013333883717098,0.3986666116282902,0.5763627064043744
2022-01-25,East Lake Bonney,0.46221199203298796,0.46221199203298796,0.5377880079670121,0.47591705824781727
2022-01-25,West Lake Bonney,0.621783428549007,0.621783428549007,0.37821657145099297,0.5911276354123831
2022-01-28,East Lake Bonney,0.5440567361980352,0.5440567361980352,0.4559432638019648,0.5350089635349814
2022-01-28,West Lake Bonney,0.6032072761806848,0.6032072761806848,0.3967927238193152,0.5777156534024543
2022-11-14,East Lake Bonney,0.36203061300882644,0.36203061300882644,0.6379693869911736,0.40358610259237265
2022-11-14,West Lake Bonney,0.5600654433887602,0.5600654433887602,0.4399345566112398,0.5465672501266848
2022-11-16,East Lake Bonney,0.3110151641264554,0.3110151641264554,0.6889848358735446,0.3667529484993008
2022-11-16,West Lake Bonney,0.5499004516243902,0.5499004516243902,0.45009954837560984,0.5392281260728097
2022-11-19,East Lake Bonney,0.3751412507952294,0.3751412507952294,0.6248587492047706,0.41305198307415564
2022-11-19,West Lake Bonney,0.5718792939796007,0.5718792939796007,0.4281207060203993,0.5550968502532716
2022-11-21,East Lake Bonney,0.35680205266204645,0.35680205266204645,0.6431979473379535,0.3998110820219975
2022-11-21,West Lake Bonney,0.5736056894666288,0.5736056894666288,0.4263943105333712,0.556343307794906
2022-11-23,East Lake Bonney,0.3737905759116803,0.3737905759116803,0.6262094240883197,0.41207679580823314
2022-11-23,West Lake Bonney,0.600150115691614,0.600150115691614,0.39984988430838597,0.5755083835293453
2022-11-28,East Lake Bonney,0.40409890089929107,0.40409890089929107,0.595901099100709,0.43395940644928815
2022-11-28,West Lake Bonney,0.6101135175354357,0.6101135175354357,0.38988648246456425,0.5827019596605846
2022-12-05,East Lake Bonney,0.5008016536252512,0.5008016536252512,0.4991983463747488,0.5037787939174314
2022-12-05,West Lake Bonney,0.5991985343112025,0.5991985343112025,0.4008014656887975,0.5748213417726882
2022-12-11,East Lake Bonney,0.4193502714439649,0.4193502714439649,0.580649728556035,0.44497089598254264
2022-12-11,West Lake Bonney,0.5853345175345237,0.5853345175345237,0.4146654824654763,0.5648115216599261
2022-12-16,East Lake Bonney,0.5550557931850576,0.5550557931850576,0.4449442068149424,0.5429502826796115
2022-12-16,West Lake Bonney,0.600720575673137,0.600720575673137,0.39927942432686303,0.5759202556360048
2022-12-18,East Lake Bonney,0.5263323437261087,0.5263323437261087,0.4736676562738913,0.5222119521702504
2022-12-18,West Lake Bonney,0.6002975434611175,0.6002975434611175,0.3997024565388825,0.5756148263789268
2023-01-01,East Lake Bonney,0.4796727683916517,0.4796727683916517,0.5203272316083483,0.4885237387787725
2023-01-01,West Lake Bonney,0.5945423839619512,0.5945423839619512,0.40545761603804875,0.5714596012205289
2023-01-03,East Lake Bonney,0.5200843784060623,0.5200843784060623,0.47991562159393775,0.517700921209177
2023-01-03,West Lake Bonney,0.6007656194209782,0.6007656194209782,0.39923438057902183,0.5759527772219462
2023-01-10,East Lake Bonney,0.5077377647725143,0.5077377647725143,0.4922622352274857,0.5087866661657553
2023-01-10,West Lake Bonney,0.6121539572178022,0.6121539572178022,0.3878460427821978,0.5841751571112532
2023-01-15,East Lake Bonney,0.5696109226870634,0.5696109226870634,0.43038907731293663,0.5534590861800597
2023-01-15,West Lake Bonney,0.627315217483267,0.627315217483267,0.372684782516733,0.5951215870229187
2023-01-22,East Lake Bonney,0.6262007541776434,0.6262007541776434,0.3737992458223566,0.5943169445162586
2023-01-22,West Lake Bonney,0.6251201253603895,0.6251201253603895,0.3748798746396105,0.5935367305102013
2023-01-24,East Lake Bonney,0.5999437842265222,0.5999437842265222,0.40005621577347783,0.575359412211549
2023-01-24,West Lake Bonney,0.6254765489843042,0.6254765489843042,0.37452345101569584,0.5937940683666676
2023-11-17,East Lake Bonney,0.49906435062650484,0.49906435062650484,0.5009356493734951,0.5025244611523365
2023-11-17,West Lake Bonney,0.5801799682090902,0.5801799682090902,0.41982003179090976,0.5610899370469631
2023-11-19,East Lake Bonney,0.5041955300507373,0.5041955300507373,0.49580446994926275,0.5062291726966323
2023-11-19,West Lake Bonney,0.5806968522790724,0.5806968522790724,0.4193031477209276,0.5614631273454902
2023-12-05,East Lake Bonney,0.5671663029150222,0.5671663029150222,0.43283369708497776,0.551694070704646
2023-12-05,West Lake Bonney,0.6273276091776593,0.6273276091776593,0.3726723908223407,0.59513053382627
2023-12-19,East Lake Bonney,0.631006307051694,0.631006307051694,0.368993692948306,0.597786553691323
2023-12-19,West Lake Bonney,0.6297585518212991,0.6297585518212991,0.37024144817870086,0.596885674414978
2023-12-28,East Lake Bonney,0.6573803789161043,0.6573803789161043,0.34261962108389565,0.6168286335774273
2023-12-28,West Lake Bonney,0.6294824179501762,0.6294824179501762,0.37051758204982377,0.5966863057600272
2023-12-30,East Lake Bonney,0.6314123575059756,0.6314123575059756,0.3685876424940244,0.5980797221193144
2023-12-30,West Lake Bonney,0.6287776487629685,0.6287776487629685,0.3712223512370315,0.5961774624068632
2024-01-04,East Lake Bonney,0.6030643558187339,0.6030643558187339,0.39693564418126615,0.5776124649011258
2024-01-04,West Lake Bonney,0.6323440462231831,0.6323440462231831,0.3676559537768169,0.5987524013731382
2024-01-13,East Lake Bonney,0.6609156111353787,0.6609156111353787,0.33908438886462133,0.6193810712397434
2024-01-13,West Lake Bonney,0.6258450755147644,0.6258450755147644,0.3741549244852356,0.5940601445216599
2024-01-22,East Lake Bonney,0.5817459684300605,0.5817459684300605,0.41825403156993946,0.5622205892065038
2024-01-22,West Lake Bonney,0.62675536083555194,0.62675536083555194,0.37324463916444806,0.5947173705232685
2024-11-12,East Lake Bonney,0.6122427304776086,0.6122427304776086,0.3877572695223914,0.5842392514048333
