date,lake,sediment,ice_abundance,sediment_abundance
2016-11-02,East Lake Bonney,0.7606124293438651,0.7606124293438651,0.23938757065613492
2016-11-02,West Lake Bonney,0.9066311691476002,0.9066311691476002,0.09336883085239978
2016-11-04,East Lake Bonney,0.7699365933338329,0.7699365933338329,0.2300634066661671
2016-11-04,West Lake Bonney,0.9046202213190501,0.9046202213190501,0.09537977868094993
2016-11-06,East Lake Bonney,0.7598829395952457,0.7598829395952457,0.24011706040475433
2016-11-06,West Lake Bonney,0.8969437644185064,0.8969437644185064,0.10305623558149357
2016-11-08,East Lake Bonney,0.7423220345530177,0.7423220345530177,0.2576779654469823
2016-11-08,West Lake Bonney,0.8796564232338172,0.8796564232338172,0.12034357676618279
2016-11-13,East Lake Bonney,0.7509884024825724,0.7509884024825724,0.24901159751742763
2016-11-13,West Lake Bonney,0.8510043347784527,0.8510043347784527,0.14899566522154728
2016-11-15,East Lake Bonney,0.74775238499328,0.74775238499328,0.25224761500672
2016-11-15,West Lake Bonney,0.8753364626303038,0.8753364626303038,0.12466353736969615
2016-12-10,East Lake Bonney,0.8026779313537274,0.8026779313537274,0.19732206864627255
2016-12-10,West Lake Bonney,0.9371883609749114,0.9371883609749114,0.06281163902508857
2016-12-13,East Lake Bonney,0.7206217231185288,0.7206217231185288,0.2793782768814712
2016-12-13,West Lake Bonney,0.8716081350917886,0.8716081350917886,0.12839186490821142
2016-12-15,East Lake Bonney,0.6663192554157119,0.6663192554157119,0.3336807445842881
2016-12-15,West Lake Bonney,0.8083173570485986,0.8083173570485986,0.19168264295140136
2016-12-24,East Lake Bonney,0.7989947273677681,0.7989947273677681,0.2010052726322319
2016-12-24,West Lake Bonney,0.920235926950858,0.920235926950858,0.07976407304914201
2017-01-02,East Lake Bonney,0.8506553842516213,0.8506553842516213,0.14934461574837865
2017-01-02,West Lake Bonney,0.9437654640303935,0.9437654640303935,0.05623453596960648
2017-01-11,East Lake Bonney,0.8167721324879054,0.8167721324879054,0.18322786751209463
2017-01-11,West Lake Bonney,0.9173133047516472,0.9173133047516472,0.08268669524835282
2017-01-14,East Lake Bonney,0.8440057501377796,0.8440057501377796,0.15599424986222044
2017-01-14,West Lake Bonney,0.8955678861628806,0.8955678861628806,0.10443211383711937
2017-01-18,East Lake Bonney,0.8606259403361167,0.8606259403361167,0.13937405966388328
2017-01-18,West Lake Bonney,0.9125037922161162,0.9125037922161162,0.08749620778388378
2017-01-25,East Lake Bonney,0.810040009814658,0.810040009814658,0.18995999018534204
2017-01-25,West Lake Bonney,0.8886525305216424,0.8886525305216424,0.11134746947835761
2017-01-27,East Lake Bonney,0.8044701937547583,0.8044701937547583,0.19552980624524174
2017-01-27,West Lake Bonney,0.8952030186880047,0.8952030186880047,0.10479698131199533
2017-01-30,East Lake Bonney,0.8009427988267636,0.8009427988267636,0.19905720117323644
2017-01-30,West Lake Bonney,0.8832572610847618,0.8832572610847618,0.11674273891523823
2017-11-07,East Lake Bonney,0.9768003234391993,0.9768003234391993,0.023199676560800686
2017-11-07,West Lake Bonney,0.9212488381294046,0.9212488381294046,0.07875116187059539
2017-11-18,East Lake Bonney,0.9505162225557743,0.9505162225557743,0.04948377744422572
2017-11-18,West Lake Bonney,0.9234978111929111,0.9234978111929111,0.07650218880708892
2017-11-21,East Lake Bonney,0.873199755034578,0.873199755034578,0.12680024496542197
2017-11-21,West Lake Bonney,0.9277572939556085,0.9277572939556085,0.07224270604439154
2017-11-25,East Lake Bonney,0.9194671312452166,0.9194671312452166,0.08053286875478338
2017-11-25,West Lake Bonney,0.9401331107122617,0.9401331107122617,0.05986688928773831
2017-11-27,East Lake Bonney,0.8849835327605818,0.8849835327605818,0.11501646723941816
2017-11-27,West Lake Bonney,0.9203772704295325,0.9203772704295325,0.07962272957046745
2017-11-30,East Lake Bonney,0.799641575689937,0.799641575689937,0.200358424310063
2017-11-30,West Lake Bonney,0.8216502550721974,0.8216502550721974,0.17834974492780264
2017-12-02,East Lake Bonney,0.677633509811896,0.677633509811896,0.32236649018810404
2017-12-02,West Lake Bonney,0.8281254158244955,0.8281254158244955,0.1718745841755045
2017-12-07,East Lake Bonney,0.6978729529318648,0.6978729529318648,0.3021270470681352
2017-12-07,West Lake Bonney,0.6763514372694082,0.6763514372694082,0.32364856273059184
2017-12-16,East Lake Bonney,0.8401408122767247,0.8401408122767247,0.15985918772327534
2017-12-16,West Lake Bonney,0.8902176159970595,0.8902176159970595,0.10978238400294049
2017-12-23,East Lake Bonney,0.8867551135812685,0.8867551135812685,0.11324488641873154
2017-12-23,West Lake Bonney,0.944864506721841,0.944864506721841,0.05513549327815903
2018-01-03,East Lake Bonney,0.9563714578747184,0.9563714578747184,0.043628542125281555
2018-01-03,West Lake Bonney,0.9622898075314613,0.9622898075314613,0.037710192468538684
2018-01-05,East Lake Bonney,0.9971024441045419,0.9971024441045419,0.002897555895458148
2018-01-05,West Lake Bonney,0.9717661839616158,0.9717661839616158,0.028233816038384152
2018-01-10,East Lake Bonney,0.8082774779885684,0.8082774779885684,0.19172252201143158
2018-01-10,West Lake Bonney,0.9613236655666595,0.9613236655666595,0.03867633443334051
2018-01-12,East Lake Bonney,0.891624461199819,0.891624461199819,0.10837553880018103
2018-01-12,West Lake Bonney,0.9627221016204418,0.9627221016204418,0.037277898379558194
2018-01-14,East Lake Bonney,0.943309531088402,0.943309531088402,0.05669046891159801
2018-01-14,West Lake Bonney,0.9635552410175383,0.9635552410175383,0.03644475898246169
